date,port,congestion_score,avg_queue_length_vessels,avg_wait_hours,is_synthetic,month,day_of_week,is_monsoon_season
2025-10-12,Singapore,0.7207,7,74.1,True,10,6,0
2025-10-13,Singapore,0.612,6,76.8,True,10,0,0
2025-10-14,Singapore,0.5222,2,32.2,True,10,1,0
2025-10-15,Singapore,0.4976,4,44.9,True,10,2,0
2025-10-16,Singapore,0.4674,6,51.6,True,10,3,0
2025-10-17,Singapore,0.7195,6,66.7,True,10,4,0
2025-10-18,Singapore,0.4994,5,60.3,True,10,5,0
2025-10-19,Singapore,0.6144,4,37.5,True,10,6,0
2025-10-20,Singapore,0.6344,5,48.4,True,10,0,0
2025-10-21,Singapore,0.4316,3,34.1,True,10,1,0
2025-10-22,Singapore,0.5423,5,43.8,True,10,2,0
2025-10-23,Singapore,0.7114,7,62.0,True,10,3,0
2025-10-24,Singapore,0.5699,3,45.9,True,10,4,0
2025-10-25,Singapore,0.3779,1,11.8,True,10,5,0
2025-10-26,Singapore,0.7162,5,59.6,True,10,6,0
2025-10-27,Singapore,0.6028,4,47.9,True,10,0,0
2025-10-28,Singapore,0.6334,5,62.5,True,10,1,0
2025-10-29,Singapore,0.6839,6,63.9,True,10,2,0
2025-10-30,Singapore,0.6904,6,70.6,True,10,3,0
2025-10-31,Singapore,0.3793,3,33.2,True,10,4,0
2025-11-01,Singapore,0.5917,6,55.9,True,11,5,0
2025-11-02,Singapore,0.7682,7,61.0,True,11,6,0
2025-11-03,Singapore,0.5347,7,60.1,True,11,0,0
2025-11-04,Singapore,0.5236,5,44.8,True,11,1,0
2025-11-05,Singapore,0.6007,6,56.4,True,11,2,0
2025-11-06,Singapore,0.4842,3,39.3,True,11,3,0
2025-11-07,Singapore,0.5184,4,37.0,True,11,4,0
2025-11-08,Singapore,0.5526,7,64.0,True,11,5,0
2025-11-09,Singapore,0.6694,4,58.5,True,11,6,0
2025-11-10,Singapore,0.5934,7,74.7,True,11,0,0
2025-11-11,Singapore,0.5677,5,69.0,True,11,1,0
2025-11-12,Singapore,0.6011,3,42.0,True,11,2,0
2025-11-13,Singapore,0.5129,4,46.0,True,11,3,0
2025-11-14,Singapore,0.7342,8,75.7,True,11,4,0
2025-11-15,Singapore,0.5504,4,55.7,True,11,5,0
2025-11-16,Singapore,0.6011,6,67.0,True,11,6,0
2025-11-17,Singapore,0.4141,4,47.5,True,11,0,0
2025-11-18,Singapore,0.7276,6,55.2,True,11,1,0
2025-11-19,Singapore,0.5982,3,45.1,True,11,2,0
2025-11-20,Singapore,0.5216,2,37.4,True,11,3,0
2025-11-21,Singapore,0.3836,1,21.5,True,11,4,0
2025-11-22,Singapore,0.5851,7,69.6,True,11,5,0
2025-11-23,Singapore,0.659,7,83.2,True,11,6,0
2025-11-24,Singapore,0.5398,5,58.3,True,11,0,0
2025-11-25,Singapore,0.499,8,71.3,True,11,1,0
2025-11-26,Singapore,0.5825,7,80.0,True,11,2,0
2025-11-27,Singapore,0.4336,3,35.9,True,11,3,0
2025-11-28,Singapore,0.55,6,60.3,True,11,4,0
2025-11-29,Singapore,0.8323,8,70.6,True,11,5,0
2025-11-30,Singapore,0.3837,5,53.6,True,11,6,0
2025-12-01,Singapore,0.4325,4,30.8,True,12,0,0
2025-12-02,Singapore,0.6014,3,36.5,True,12,1,0
2025-12-03,Singapore,0.5318,4,37.1,True,12,2,0
2025-12-04,Singapore,0.5679,5,52.3,True,12,3,0
2025-12-05,Singapore,0.5071,1,16.8,True,12,4,0
2025-12-06,Singapore,0.4716,4,47.7,True,12,5,0
2025-12-07,Singapore,0.598,4,59.7,True,12,6,0
2025-12-08,Singapore,0.6513,4,57.8,True,12,0,0
2025-12-09,Singapore,0.5735,2,37.1,True,12,1,0
2025-12-10,Singapore,0.5322,5,49.6,True,12,2,0
2025-12-11,Singapore,0.6556,7,65.0,True,12,3,0
2025-12-12,Singapore,0.4748,6,60.7,True,12,4,0
2025-12-13,Singapore,0.528,5,68.0,True,12,5,0
2025-12-14,Singapore,0.7,6,78.4,True,12,6,0
2025-12-15,Singapore,0.6785,5,65.2,True,12,0,0
2025-12-16,Singapore,0.3981,3,33.5,True,12,1,0
2025-12-17,Singapore,0.5508,7,66.8,True,12,2,0
2025-12-18,Singapore,0.6431,5,43.3,True,12,3,0
2025-12-19,Singapore,0.5558,6,66.2,True,12,4,0
2025-12-20,Singapore,0.6171,4,59.1,True,12,5,0
2025-12-21,Singapore,0.4695,6,50.1,True,12,6,0
2025-12-22,Singapore,0.5474,6,53.4,True,12,0,0
2025-12-23,Singapore,0.5875,6,65.5,True,12,1,0
2025-12-24,Singapore,0.6361,5,65.8,True,12,2,0
2025-12-25,Singapore,0.588,3,45.9,True,12,3,0
2025-12-26,Singapore,0.6338,5,68.4,True,12,4,0
2025-12-27,Singapore,0.4954,4,46.1,True,12,5,0
2025-12-28,Singapore,0.3589,3,45.8,True,12,6,0
2025-12-29,Singapore,0.5382,4,56.1,True,12,0,0
2025-12-30,Singapore,0.7357,5,66.7,True,12,1,0
2025-12-31,Singapore,0.709,6,72.1,True,12,2,0
2026-01-01,Singapore,0.4459,4,51.2,True,1,3,0
2026-01-02,Singapore,0.6984,7,69.3,True,1,4,0
2026-01-03,Singapore,0.5808,5,59.1,True,1,5,0
2026-01-04,Singapore,0.5726,5,40.4,True,1,6,0
2026-01-05,Singapore,0.5084,2,36.8,True,1,0,0
2026-01-06,Singapore,0.6009,6,57.5,True,1,1,0
2026-01-07,Singapore,0.4791,8,75.6,True,1,2,0
2026-01-08,Singapore,0.7147,7,80.5,True,1,3,0
2026-01-09,Singapore,0.4006,3,25.6,True,1,4,0
2026-01-10,Singapore,0.4406,3,43.4,True,1,5,0
2026-01-11,Singapore,0.6707,6,73.7,True,1,6,0
2026-01-12,Singapore,0.4169,4,35.4,True,1,0,0
2026-01-13,Singapore,0.4786,3,36.5,True,1,1,0
2026-01-14,Singapore,0.4615,6,59.6,True,1,2,0
2026-01-15,Singapore,0.5177,8,76.2,True,1,3,0
2026-01-16,Singapore,0.5545,4,52.9,True,1,4,0
2026-01-17,Singapore,0.6258,6,69.5,True,1,5,0
2026-01-18,Singapore,0.5301,4,36.3,True,1,6,0
2026-01-19,Singapore,0.5091,5,51.9,True,1,0,0
2026-01-20,Singapore,0.4101,5,56.7,True,1,1,0
2026-01-21,Singapore,0.6925,5,55.5,True,1,2,0
2026-01-22,Singapore,0.4602,5,44.1,True,1,3,0
2026-01-23,Singapore,0.4663,6,61.2,True,1,4,0
2026-01-24,Singapore,0.5035,5,48.6,True,1,5,0
2026-01-25,Singapore,0.362,4,35.6,True,1,6,0
2026-01-26,Singapore,0.4824,4,55.3,True,1,0,0
2026-01-27,Singapore,0.4997,3,33.3,True,1,1,0
2026-01-28,Singapore,0.6309,6,66.6,True,1,2,0
2026-01-29,Singapore,0.3654,4,57.4,True,1,3,0
2026-01-30,Singapore,0.6855,3,40.2,True,1,4,0
2026-01-31,Singapore,0.634,8,71.2,True,1,5,0
2026-02-01,Singapore,0.6846,4,42.2,True,2,6,0
2026-02-02,Singapore,0.5408,5,59.4,True,2,0,0
2026-02-03,Singapore,0.4608,5,56.4,True,2,1,0
2026-02-04,Singapore,0.6304,7,76.4,True,2,2,0
2026-02-05,Singapore,0.5954,8,75.3,True,2,3,0
2026-02-06,Singapore,0.5729,5,49.5,True,2,4,0
2026-02-07,Singapore,0.7035,8,73.1,True,2,5,0
2026-02-08,Singapore,0.4791,3,42.6,True,2,6,0
2026-02-09,Singapore,0.82,9,80.8,True,2,0,0
2026-02-10,Singapore,0.5593,4,47.5,True,2,1,0
2026-02-11,Singapore,0.6361,7,69.4,True,2,2,0
2026-02-12,Singapore,0.6182,4,51.5,True,2,3,0
2026-02-13,Singapore,0.4506,4,44.5,True,2,4,0
2026-02-14,Singapore,0.6496,7,68.4,True,2,5,0
2026-02-15,Singapore,0.5895,5,67.9,True,2,6,0
2026-02-16,Singapore,0.6276,7,86.4,True,2,0,0
2026-02-17,Singapore,0.6874,7,73.7,True,2,1,0
2026-02-18,Singapore,0.5829,5,63.1,True,2,2,0
2026-02-19,Singapore,0.6451,6,66.9,True,2,3,0
2026-02-20,Singapore,0.4009,4,59.4,True,2,4,0
2026-02-21,Singapore,0.3623,4,31.5,True,2,5,0
2026-02-22,Singapore,0.5495,6,66.0,True,2,6,0
2026-02-23,Singapore,0.728,8,74.7,True,2,0,0
2026-02-24,Singapore,0.6173,7,61.0,True,2,1,0
2026-02-25,Singapore,0.5061,5,58.6,True,2,2,0
2026-02-26,Singapore,0.7367,5,62.8,True,2,3,0
2026-02-27,Singapore,0.4116,2,34.0,True,2,4,0
2026-02-28,Singapore,0.4442,4,43.5,True,2,5,0
2026-03-01,Singapore,0.5113,4,45.9,True,3,6,0
2026-03-02,Singapore,0.5546,4,40.6,True,3,0,0
2026-03-03,Singapore,0.4922,6,62.2,True,3,1,0
2026-03-04,Singapore,0.4711,3,35.5,True,3,2,0
2026-03-05,Singapore,0.5111,5,49.7,True,3,3,0
2026-03-06,Singapore,0.4585,3,49.2,True,3,4,0
2026-03-07,Singapore,0.5957,9,82.5,True,3,5,0
2026-03-08,Singapore,0.536,6,69.1,True,3,6,0
2026-03-09,Singapore,0.5049,3,37.5,True,3,0,0
2026-03-10,Singapore,0.6124,5,63.2,True,3,1,0
2026-03-11,Singapore,0.5454,2,36.8,True,3,2,0
2026-03-12,Singapore,0.6103,6,51.9,True,3,3,0
2026-03-13,Singapore,0.7071,6,70.1,True,3,4,0
2026-03-14,Singapore,0.6285,4,57.7,True,3,5,0
2026-03-15,Singapore,0.3146,2,16.0,True,3,6,0
2026-03-16,Singapore,0.526,6,60.8,True,3,0,0
2026-03-17,Singapore,0.4426,6,51.9,True,3,1,0
2026-03-18,Singapore,0.5573,5,59.9,True,3,2,0
2026-03-19,Singapore,0.3546,3,31.2,True,3,3,0
2026-03-20,Singapore,0.6625,7,64.9,True,3,4,0
2026-03-21,Singapore,0.5304,3,31.8,True,3,5,0
2026-03-22,Singapore,0.5714,6,57.9,True,3,6,0
2026-03-23,Singapore,0.4257,2,38.4,True,3,0,0
2026-03-24,Singapore,0.5345,5,44.2,True,3,1,0
2026-03-25,Singapore,0.7339,6,71.1,True,3,2,0
2026-03-26,Singapore,0.4165,5,42.8,True,3,3,0
2026-03-27,Singapore,0.6786,5,63.0,True,3,4,0
2026-03-28,Singapore,0.463,5,56.4,True,3,5,0
2026-03-29,Singapore,0.585,7,64.6,True,3,6,0
2026-03-30,Singapore,0.536,6,61.7,True,3,0,0
2026-03-31,Singapore,0.6135,7,66.7,True,3,1,0
2026-04-01,Singapore,0.6292,6,63.9,True,4,2,0
2026-04-02,Singapore,0.7673,7,88.5,True,4,3,0
2026-04-03,Singapore,0.5758,5,55.8,True,4,4,0
2026-04-04,Singapore,0.574,7,60.5,True,4,5,0
2026-04-05,Singapore,0.5814,6,66.8,True,4,6,0
2026-04-06,Singapore,0.6902,5,65.2,True,4,0,0
2026-04-07,Singapore,0.4558,2,19.9,True,4,1,0
2026-04-08,Singapore,0.6995,7,88.2,True,4,2,0
2026-04-09,Singapore,0.4956,4,43.2,True,4,3,0
2026-04-10,Singapore,0.6083,5,53.1,True,4,4,0
2026-04-11,Singapore,0.4652,5,55.8,True,4,5,0
2026-04-12,Singapore,0.52,6,61.6,True,4,6,0
2026-04-13,Singapore,0.558,7,62.2,True,4,0,0
2026-04-14,Singapore,0.608,5,69.5,True,4,1,0
2026-04-15,Singapore,0.5174,3,33.8,True,4,2,0
2026-04-16,Singapore,0.3615,2,32.5,True,4,3,0
2026-04-17,Singapore,0.6076,8,75.9,True,4,4,0
2026-04-18,Singapore,0.5968,4,42.9,True,4,5,0
2026-04-19,Singapore,0.6209,3,42.8,True,4,6,0
2026-04-20,Singapore,0.6954,6,67.3,True,4,0,0
2026-04-21,Singapore,0.6859,6,65.9,True,4,1,0
2026-04-22,Singapore,0.4924,4,41.8,True,4,2,0
2026-04-23,Singapore,0.5987,5,51.1,True,4,3,0
2026-04-24,Singapore,0.444,7,62.2,True,4,4,0
2026-04-25,Singapore,0.6376,5,62.2,True,4,5,0
2026-04-26,Singapore,0.687,8,87.6,True,4,6,0
2026-04-27,Singapore,0.3553,2,36.2,True,4,0,0
2026-04-28,Singapore,0.3994,2,30.3,True,4,1,0
2026-04-29,Singapore,0.4693,6,55.2,True,4,2,0
2026-04-30,Singapore,0.6067,6,62.3,True,4,3,0
2026-05-01,Singapore,0.4986,4,57.9,True,5,4,0
2026-05-02,Singapore,0.4814,4,36.9,True,5,5,0
2026-05-03,Singapore,0.5617,4,53.1,True,5,6,0
2026-05-04,Singapore,0.7773,8,90.6,True,5,0,0
2026-05-05,Singapore,0.5003,5,44.8,True,5,1,0
2026-05-06,Singapore,0.4826,3,43.7,True,5,2,0
2026-05-07,Singapore,0.6694,5,48.0,True,5,3,0
2026-05-08,Singapore,0.5806,4,43.8,True,5,4,0
2026-05-09,Singapore,0.4518,2,16.2,True,5,5,0
2026-05-10,Singapore,0.5743,5,54.1,True,5,6,0
2026-05-11,Singapore,0.5681,6,56.0,True,5,0,0
2026-05-12,Singapore,0.4859,3,41.1,True,5,1,0
2026-05-13,Singapore,0.6605,5,69.8,True,5,2,0
2026-05-14,Singapore,0.6226,5,65.1,True,5,3,0
2026-05-15,Singapore,0.4777,7,64.0,True,5,4,0
2026-05-16,Singapore,0.5639,4,49.5,True,5,5,0
2026-05-17,Singapore,0.5057,6,61.7,True,5,6,0
2026-05-18,Singapore,0.5254,7,63.6,True,5,0,0
2026-05-19,Singapore,0.4997,4,39.9,True,5,1,0
2026-05-20,Singapore,0.6442,6,72.3,True,5,2,0
2026-05-21,Singapore,0.7201,8,72.5,True,5,3,0
2026-05-22,Singapore,0.646,7,79.6,True,5,4,0
2026-05-23,Singapore,0.6294,5,60.7,True,5,5,0
2026-05-24,Singapore,0.7451,7,76.8,True,5,6,0
2026-05-25,Singapore,0.6268,6,76.4,True,5,0,0
2026-05-26,Singapore,0.4201,1,16.8,True,5,1,0
2026-05-27,Singapore,0.5435,3,36.3,True,5,2,0
2026-05-28,Singapore,0.4829,5,50.2,True,5,3,0
2026-05-29,Singapore,0.7145,8,79.2,True,5,4,0
2026-05-30,Singapore,0.588,4,42.1,True,5,5,0
2026-05-31,Singapore,0.6449,6,50.8,True,5,6,0
2026-06-01,Singapore,0.8002,8,74.1,True,6,0,1
2026-06-02,Singapore,0.6239,8,78.1,True,6,1,1
2026-06-03,Singapore,0.6635,5,59.3,True,6,2,1
2026-06-04,Singapore,0.6457,4,56.9,True,6,3,1
2026-06-05,Singapore,0.6593,7,61.4,True,6,4,1
2026-06-06,Singapore,0.7459,8,78.0,True,6,5,1
2026-06-07,Singapore,0.648,5,56.8,True,6,6,1
2026-06-08,Singapore,0.5561,3,40.4,True,6,0,1
2026-06-09,Singapore,0.7033,7,62.4,True,6,1,1
2026-06-10,Singapore,0.8914,8,89.6,True,6,2,1
2026-06-11,Singapore,0.6975,8,74.9,True,6,3,1
2026-06-12,Singapore,0.6756,5,60.7,True,6,4,1
2026-06-13,Singapore,0.7628,8,73.8,True,6,5,1
2026-06-14,Singapore,0.7233,7,83.4,True,6,6,1
2026-06-15,Singapore,0.7204,8,80.8,True,6,0,1
2026-06-16,Singapore,0.5872,8,70.0,True,6,1,1
2026-06-17,Singapore,0.6997,3,31.0,True,6,2,1
2026-06-18,Singapore,0.7947,11,100.6,True,6,3,1
2026-06-19,Singapore,0.6989,9,85.8,True,6,4,1
2026-06-20,Singapore,0.7573,8,80.8,True,6,5,1
2026-06-21,Singapore,0.8742,9,90.3,True,6,6,1
2026-06-22,Singapore,0.7957,8,71.7,True,6,0,1
2026-06-23,Singapore,0.6922,6,77.4,True,6,1,1
2026-06-24,Singapore,0.6805,4,58.2,True,6,2,1
2026-06-25,Singapore,0.6688,5,67.8,True,6,3,1
2026-06-26,Singapore,0.7827,7,76.4,True,6,4,1
2026-06-27,Singapore,0.7777,6,65.7,True,6,5,1
2026-06-28,Singapore,0.7756,6,79.6,True,6,6,1
2026-06-29,Singapore,0.7822,5,55.1,True,6,0,1
2026-06-30,Singapore,0.706,9,88.4,True,6,1,1
2026-07-01,Singapore,0.5902,6,55.7,True,7,2,1
2026-07-02,Singapore,0.6907,7,73.4,True,7,3,1
2026-07-03,Singapore,0.7034,6,67.0,True,7,4,1
2026-07-04,Singapore,0.7458,5,68.5,True,7,5,1
2026-07-05,Singapore,0.6836,8,76.8,True,7,6,1
2026-07-06,Singapore,0.712,7,75.1,True,7,0,1
2026-07-07,Singapore,0.8521,10,96.6,True,7,1,1
2026-07-08,Singapore,0.8459,8,91.4,True,7,2,1
2026-07-09,Singapore,0.653,7,79.7,True,7,3,1
2026-07-10,Singapore,0.8859,8,89.6,True,7,4,1
2026-07-11,Singapore,0.7031,8,77.4,True,7,5,1
2026-07-12,Singapore,0.7085,8,81.1,True,7,6,1
2026-07-13,Singapore,0.7314,7,66.1,True,7,0,1
2026-07-14,Singapore,0.7395,9,91.0,True,7,1,1
2026-07-15,Singapore,0.7204,6,57.0,True,7,2,1
2026-07-16,Singapore,0.8499,8,76.0,True,7,3,1
2026-07-17,Singapore,0.8002,6,70.9,True,7,4,1
2026-07-18,Singapore,0.6428,5,54.6,True,7,5,1
2026-07-19,Singapore,0.7583,9,81.3,True,7,6,1
2026-07-20,Singapore,0.7683,8,78.3,True,7,0,1
2026-07-21,Singapore,0.7999,7,72.4,True,7,1,1
2026-07-22,Singapore,0.7395,5,64.4,True,7,2,1
2026-07-23,Singapore,0.8916,7,89.4,True,7,3,1
2026-07-24,Singapore,0.7644,9,82.5,True,7,4,1
2026-07-25,Singapore,0.6868,5,53.2,True,7,5,1
2026-07-26,Singapore,0.9258,9,81.8,True,7,6,1
2026-07-27,Singapore,0.7773,7,72.1,True,7,0,1
2026-07-28,Singapore,0.7206,6,54.0,True,7,1,1
2026-07-29,Singapore,0.671,5,58.8,True,7,2,1
2026-07-30,Singapore,0.7946,7,82.1,True,7,3,1
2026-07-31,Singapore,0.6528,4,59.9,True,7,4,1
2026-08-01,Singapore,0.7509,5,61.3,True,8,5,1
2026-08-02,Singapore,0.7719,6,68.2,True,8,6,1
2026-08-03,Singapore,0.6853,6,60.7,True,8,0,1
2026-08-04,Singapore,0.5824,5,65.0,True,8,1,1
2026-08-05,Singapore,0.7799,9,96.9,True,8,2,1
2026-08-06,Singapore,0.5851,6,55.8,True,8,3,1
2026-08-07,Singapore,0.7099,7,70.2,True,8,4,1
2026-08-08,Singapore,0.7184,5,50.2,True,8,5,1
2026-08-09,Singapore,0.6485,7,63.1,True,8,6,1
2026-08-10,Singapore,0.8942,9,94.4,True,8,0,1
2026-08-11,Singapore,0.7332,9,86.1,True,8,1,1
2026-08-12,Singapore,0.6179,7,71.5,True,8,2,1
2026-08-13,Singapore,0.655,5,49.3,True,8,3,1
2026-08-14,Singapore,0.6895,4,54.8,True,8,4,1
2026-08-15,Singapore,1.0,12,110.1,True,8,5,1
2026-08-16,Singapore,0.8007,9,81.7,True,8,6,1
2026-08-17,Singapore,0.7531,6,74.5,True,8,0,1
2026-08-18,Singapore,0.7571,6,73.6,True,8,1,1
2026-08-19,Singapore,0.7715,9,95.6,True,8,2,1
2026-08-20,Singapore,0.555,4,50.3,True,8,3,1
2026-08-21,Singapore,0.7092,7,76.3,True,8,4,1
2026-08-22,Singapore,0.6177,5,64.1,True,8,5,1
2026-08-23,Singapore,0.7532,8,86.1,True,8,6,1
2026-08-24,Singapore,0.7541,6,65.8,True,8,0,1
2026-08-25,Singapore,0.6875,6,68.0,True,8,1,1
2026-08-26,Singapore,0.7269,8,81.1,True,8,2,1
2026-08-27,Singapore,0.6163,5,54.6,True,8,3,1
2026-08-28,Singapore,0.7609,6,62.2,True,8,4,1
2026-08-29,Singapore,0.7001,7,77.2,True,8,5,1
2026-08-30,Singapore,0.7477,8,83.8,True,8,6,1
2026-08-31,Singapore,0.7583,7,89.7,True,8,0,1
2026-09-01,Singapore,0.7194,6,68.6,True,9,1,1
2026-09-02,Singapore,0.5764,4,57.0,True,9,2,1
2026-09-03,Singapore,0.4628,4,46.7,True,9,3,1
2026-09-04,Singapore,0.8623,6,78.8,True,9,4,1
2026-09-05,Singapore,0.7533,7,81.0,True,9,5,1
2026-09-06,Singapore,0.6261,4,48.8,True,9,6,1
2026-09-07,Singapore,0.6267,7,75.5,True,9,0,1
2026-09-08,Singapore,0.8053,7,66.2,True,9,1,1
2026-09-09,Singapore,1.0,9,102.6,True,9,2,1
2026-09-10,Singapore,0.6753,6,61.3,True,9,3,1
