date,port,congestion_score,avg_queue_length_vessels,avg_wait_hours,is_synthetic,proxy_source
2025-12-16,Los Angeles,0.5151,4,51.0,True,Weather-Correlated Engine
2025-12-17,Shanghai,0.6232,6,61.7,True,Weather-Correlated Engine
2025-12-17,Singapore,0.6118,7,60.6,True,Weather-Correlated Engine
2025-12-17,Rotterdam,0.5483,5,54.3,True,Weather-Correlated Engine
2025-12-17,Los Angeles,0.4815,3,47.7,True,Weather-Correlated Engine
2025-12-18,Shanghai,0.6344,6,62.8,True,Weather-Correlated Engine
2025-12-18,Singapore,0.6029,4,59.7,True,Weather-Correlated Engine
2025-12-18,Rotterdam,0.5674,6,56.2,True,Weather-Correlated Engine
2025-12-18,Los Angeles,0.5212,4,51.6,True,Weather-Correlated Engine
2025-12-19,Shanghai,0.6447,5,63.8,True,Weather-Correlated Engine
2025-12-19,Singapore,0.573,5,56.7,True,Weather-Correlated Engine
2025-12-19,Rotterdam,0.568,6,56.2,True,Weather-Correlated Engine
2025-12-19,Los Angeles,0.5066,5,50.2,True,Weather-Correlated Engine
2025-12-20,Shanghai,0.6165,5,61.0,True,Weather-Correlated Engine
2025-12-20,Singapore,0.5709,6,56.5,True,Weather-Correlated Engine
2025-12-20,Rotterdam,0.571,4,56.5,True,Weather-Correlated Engine
2025-12-20,Los Angeles,0.5056,4,50.1,True,Weather-Correlated Engine
2025-12-21,Shanghai,0.6183,6,61.2,True,Weather-Correlated Engine
2025-12-21,Singapore,0.6137,6,60.8,True,Weather-Correlated Engine
2025-12-21,Rotterdam,0.5846,5,57.9,True,Weather-Correlated Engine
2025-12-21,Los Angeles,0.5267,5,52.1,True,Weather-Correlated Engine
2025-12-22,Shanghai,0.6216,7,61.5,True,Weather-Correlated Engine
2025-12-22,Singapore,0.5791,5,57.3,True,Weather-Correlated Engine
2025-12-22,Rotterdam,0.5526,6,54.7,True,Weather-Correlated Engine
2025-12-22,Los Angeles,0.5192,5,51.4,True,Weather-Correlated Engine
2025-12-23,Shanghai,0.6379,5,63.2,True,Weather-Correlated Engine
2025-12-23,Singapore,0.6162,5,61.0,True,Weather-Correlated Engine
2025-12-23,Rotterdam,0.5706,4,56.5,True,Weather-Correlated Engine
2025-12-23,Los Angeles,0.4956,5,49.1,True,Weather-Correlated Engine
2025-12-24,Shanghai,0.6383,5,63.2,True,Weather-Correlated Engine
2025-12-24,Singapore,0.5868,4,58.1,True,Weather-Correlated Engine
2025-12-24,Rotterdam,0.5675,4,56.2,True,Weather-Correlated Engine
2025-12-24,Los Angeles,0.4829,3,47.8,True,Weather-Correlated Engine
2025-12-25,Shanghai,0.6454,7,63.9,True,Weather-Correlated Engine
2025-12-25,Singapore,0.5984,6,59.2,True,Weather-Correlated Engine
2025-12-25,Rotterdam,0.5749,5,56.9,True,Weather-Correlated Engine
2025-12-25,Los Angeles,0.509,6,50.4,True,Weather-Correlated Engine
2025-12-26,Shanghai,0.6178,6,61.2,True,Weather-Correlated Engine
2025-12-26,Singapore,0.6138,7,60.8,True,Weather-Correlated Engine
2025-12-26,Rotterdam,0.5589,4,55.3,True,Weather-Correlated Engine
2025-12-26,Los Angeles,0.4886,5,48.4,True,Weather-Correlated Engine
2025-12-27,Shanghai,0.6394,6,63.3,True,Weather-Correlated Engine
2025-12-27,Singapore,0.6047,6,59.9,True,Weather-Correlated Engine
2025-12-27,Rotterdam,0.5689,5,56.3,True,Weather-Correlated Engine
2025-12-27,Los Angeles,0.5173,4,51.2,True,Weather-Correlated Engine
2025-12-28,Shanghai,0.6208,6,61.5,True,Weather-Correlated Engine
2025-12-28,Singapore,0.6024,5,59.6,True,Weather-Correlated Engine
2025-12-28,Rotterdam,0.5458,5,54.0,True,Weather-Correlated Engine
2025-12-28,Los Angeles,0.4863,3,48.1,True,Weather-Correlated Engine
2025-12-29,Shanghai,0.6436,5,63.7,True,Weather-Correlated Engine
2025-12-29,Singapore,0.6107,6,60.5,True,Weather-Correlated Engine
2025-12-29,Rotterdam,0.5435,5,53.8,True,Weather-Correlated Engine
2025-12-29,Los Angeles,0.5006,3,49.6,True,Weather-Correlated Engine
2025-12-30,Shanghai,0.6214,6,61.5,True,Weather-Correlated Engine
2025-12-30,Singapore,0.6139,5,60.8,True,Weather-Correlated Engine
2025-12-30,Rotterdam,0.5745,4,56.9,True,Weather-Correlated Engine
2025-12-30,Los Angeles,0.4892,4,48.4,True,Weather-Correlated Engine
2025-12-31,Shanghai,0.6228,7,61.7,True,Weather-Correlated Engine
2025-12-31,Singapore,0.6072,6,60.1,True,Weather-Correlated Engine
2025-12-31,Rotterdam,0.5742,6,56.8,True,Weather-Correlated Engine
2025-12-31,Los Angeles,0.5228,4,51.8,True,Weather-Correlated Engine
2026-01-01,Shanghai,0.6028,5,59.7,True,Weather-Correlated Engine
2026-01-01,Singapore,0.5963,4,59.0,True,Weather-Correlated Engine
2026-01-01,Rotterdam,0.5896,5,58.4,True,Weather-Correlated Engine
2026-01-01,Los Angeles,0.5039,3,49.9,True,Weather-Correlated Engine
2026-01-02,Shanghai,0.6389,5,63.2,True,Weather-Correlated Engine
2026-01-02,Singapore,0.5784,6,57.3,True,Weather-Correlated Engine
2026-01-02,Rotterdam,0.5542,6,54.9,True,Weather-Correlated Engine
2026-01-02,Los Angeles,0.5195,6,51.4,True,Weather-Correlated Engine
2026-01-03,Shanghai,0.6226,5,61.6,True,Weather-Correlated Engine
2026-01-03,Singapore,0.6055,4,59.9,True,Weather-Correlated Engine
2026-01-03,Rotterdam,0.5865,6,58.1,True,Weather-Correlated Engine
2026-01-03,Los Angeles,0.4982,4,49.3,True,Weather-Correlated Engine
2026-01-04,Shanghai,0.6424,5,63.6,True,Weather-Correlated Engine
2026-01-04,Singapore,0.5828,5,57.7,True,Weather-Correlated Engine
2026-01-04,Rotterdam,0.5794,5,57.4,True,Weather-Correlated Engine
2026-01-04,Los Angeles,0.4938,5,48.9,True,Weather-Correlated Engine
2026-01-05,Shanghai,0.6451,7,63.9,True,Weather-Correlated Engine
2026-01-05,Singapore,0.5777,4,57.2,True,Weather-Correlated Engine
2026-01-05,Rotterdam,0.5498,4,54.4,True,Weather-Correlated Engine
2026-01-05,Los Angeles,0.5149,6,51.0,True,Weather-Correlated Engine
2026-01-06,Shanghai,0.6019,6,59.6,True,Weather-Correlated Engine
2026-01-06,Singapore,0.6107,6,60.5,True,Weather-Correlated Engine
2026-01-06,Rotterdam,0.5857,4,58.0,True,Weather-Correlated Engine
2026-01-06,Los Angeles,0.4925,4,48.8,True,Weather-Correlated Engine
2026-01-07,Shanghai,0.6356,5,62.9,True,Weather-Correlated Engine
2026-01-07,Singapore,0.5998,6,59.4,True,Weather-Correlated Engine
2026-01-07,Rotterdam,0.5858,5,58.0,True,Weather-Correlated Engine
2026-01-07,Los Angeles,0.507,5,50.2,True,Weather-Correlated Engine
2026-01-08,Shanghai,0.6338,7,62.8,True,Weather-Correlated Engine
2026-01-08,Singapore,0.6105,5,60.4,True,Weather-Correlated Engine
2026-01-08,Rotterdam,0.5773,5,57.1,True,Weather-Correlated Engine
2026-01-08,Los Angeles,0.4857,4,48.1,True,Weather-Correlated Engine
2026-01-09,Shanghai,0.6451,7,63.9,True,Weather-Correlated Engine
2026-01-09,Singapore,0.587,4,58.1,True,Weather-Correlated Engine
2026-01-09,Rotterdam,0.5597,5,55.4,True,Weather-Correlated Engine
2026-01-09,Los Angeles,0.4839,3,47.9,True,Weather-Correlated Engine
2026-01-10,Shanghai,0.638,6,63.2,True,Weather-Correlated Engine
2026-01-10,Singapore,0.5914,4,58.5,True,Weather-Correlated Engine
2026-01-10,Rotterdam,0.5732,6,56.7,True,Weather-Correlated Engine
2026-01-10,Los Angeles,0.4972,3,49.2,True,Weather-Correlated Engine
2026-01-11,Shanghai,0.6042,4,59.8,True,Weather-Correlated Engine
2026-01-11,Singapore,0.5991,4,59.3,True,Weather-Correlated Engine
2026-01-11,Rotterdam,0.549,5,54.3,True,Weather-Correlated Engine
2026-01-11,Los Angeles,0.4991,5,49.4,True,Weather-Correlated Engine
2026-01-12,Shanghai,0.6487,5,64.2,True,Weather-Correlated Engine
2026-01-12,Singapore,0.6137,7,60.8,True,Weather-Correlated Engine
2026-01-12,Rotterdam,0.543,4,53.8,True,Weather-Correlated Engine
2026-01-12,Los Angeles,0.4888,3,48.4,True,Weather-Correlated Engine
2026-01-13,Shanghai,0.6356,5,62.9,True,Weather-Correlated Engine
2026-01-13,Singapore,0.5924,4,58.7,True,Weather-Correlated Engine
2026-01-13,Rotterdam,0.5541,4,54.9,True,Weather-Correlated Engine
2026-01-13,Los Angeles,0.5246,4,51.9,True,Weather-Correlated Engine
2026-01-14,Shanghai,0.6327,7,62.6,True,Weather-Correlated Engine
2026-01-14,Singapore,0.599,5,59.3,True,Weather-Correlated Engine
2026-01-14,Rotterdam,0.5611,4,55.6,True,Weather-Correlated Engine
2026-01-14,Los Angeles,0.497,4,49.2,True,Weather-Correlated Engine
2026-01-15,Shanghai,0.6343,6,62.8,True,Weather-Correlated Engine
2026-01-15,Singapore,0.6099,5,60.4,True,Weather-Correlated Engine
2026-01-15,Rotterdam,0.5839,5,57.8,True,Weather-Correlated Engine
2026-01-15,Los Angeles,0.5137,5,50.9,True,Weather-Correlated Engine
2026-01-16,Shanghai,0.6476,6,64.1,True,Weather-Correlated Engine
2026-01-16,Singapore,0.5914,4,58.5,True,Weather-Correlated Engine
2026-01-16,Rotterdam,0.5652,4,56.0,True,Weather-Correlated Engine
2026-01-16,Los Angeles,0.5157,5,51.1,True,Weather-Correlated Engine
2026-01-17,Shanghai,0.6044,4,59.8,True,Weather-Correlated Engine
2026-01-17,Singapore,0.5949,5,58.9,True,Weather-Correlated Engine
2026-01-17,Rotterdam,0.5559,4,55.0,True,Weather-Correlated Engine
2026-01-17,Los Angeles,0.4872,3,48.2,True,Weather-Correlated Engine
2026-01-18,Shanghai,0.6273,6,62.1,True,Weather-Correlated Engine
2026-01-18,Singapore,0.604,5,59.8,True,Weather-Correlated Engine
2026-01-18,Rotterdam,0.5457,5,54.0,True,Weather-Correlated Engine
2026-01-18,Los Angeles,0.4919,3,48.7,True,Weather-Correlated Engine
2026-01-19,Shanghai,0.629,5,62.3,True,Weather-Correlated Engine
2026-01-19,Singapore,0.602,4,59.6,True,Weather-Correlated Engine
2026-01-19,Rotterdam,0.566,6,56.0,True,Weather-Correlated Engine
2026-01-19,Los Angeles,0.5225,5,51.7,True,Weather-Correlated Engine
2026-01-20,Shanghai,0.6378,6,63.1,True,Weather-Correlated Engine
2026-01-20,Singapore,0.5805,4,57.5,True,Weather-Correlated Engine
2026-01-20,Rotterdam,0.5671,5,56.1,True,Weather-Correlated Engine
2026-01-20,Los Angeles,0.5005,5,49.5,True,Weather-Correlated Engine
2026-01-21,Shanghai,0.6409,6,63.5,True,Weather-Correlated Engine
2026-01-21,Singapore,0.5961,6,59.0,True,Weather-Correlated Engine
2026-01-21,Rotterdam,0.5631,4,55.7,True,Weather-Correlated Engine
2026-01-21,Los Angeles,0.4878,3,48.3,True,Weather-Correlated Engine
2026-01-22,Shanghai,0.6185,5,61.2,True,Weather-Correlated Engine
2026-01-22,Singapore,0.5831,5,57.7,True,Weather-Correlated Engine
2026-01-22,Rotterdam,0.5534,6,54.8,True,Weather-Correlated Engine
2026-01-22,Los Angeles,0.5254,6,52.0,True,Weather-Correlated Engine
2026-01-23,Shanghai,0.6382,7,63.2,True,Weather-Correlated Engine
2026-01-23,Singapore,0.5745,4,56.9,True,Weather-Correlated Engine
2026-01-23,Rotterdam,0.5407,4,53.5,True,Weather-Correlated Engine
2026-01-23,Los Angeles,0.5046,4,50.0,True,Weather-Correlated Engine
2026-01-24,Shanghai,0.6255,5,61.9,True,Weather-Correlated Engine
2026-01-24,Singapore,0.5754,6,57.0,True,Weather-Correlated Engine
2026-01-24,Rotterdam,0.5412,4,53.6,True,Weather-Correlated Engine
2026-01-24,Los Angeles,0.514,6,50.9,True,Weather-Correlated Engine
2026-01-25,Shanghai,0.6094,7,60.3,True,Weather-Correlated Engine
2026-01-25,Singapore,0.5825,4,57.7,True,Weather-Correlated Engine
2026-01-25,Rotterdam,0.5632,6,55.8,True,Weather-Correlated Engine
2026-01-25,Los Angeles,0.5112,6,50.6,True,Weather-Correlated Engine
2026-01-26,Shanghai,0.6318,5,62.5,True,Weather-Correlated Engine
2026-01-26,Singapore,0.6036,6,59.8,True,Weather-Correlated Engine
2026-01-26,Rotterdam,0.5471,4,54.2,True,Weather-Correlated Engine
2026-01-26,Los Angeles,0.5298,5,52.5,True,Weather-Correlated Engine
2026-01-27,Shanghai,0.6464,6,64.0,True,Weather-Correlated Engine
2026-01-27,Singapore,0.5927,6,58.7,True,Weather-Correlated Engine
2026-01-27,Rotterdam,0.5877,5,58.2,True,Weather-Correlated Engine
2026-01-27,Los Angeles,0.4911,4,48.6,True,Weather-Correlated Engine
2026-01-28,Shanghai,0.6465,5,64.0,True,Weather-Correlated Engine
2026-01-28,Singapore,0.6001,6,59.4,True,Weather-Correlated Engine
2026-01-28,Rotterdam,0.5627,5,55.7,True,Weather-Correlated Engine
2026-01-28,Los Angeles,0.5079,4,50.3,True,Weather-Correlated Engine
2026-01-29,Shanghai,0.6211,6,61.5,True,Weather-Correlated Engine
2026-01-29,Singapore,0.5776,6,57.2,True,Weather-Correlated Engine
2026-01-29,Rotterdam,0.5631,4,55.7,True,Weather-Correlated Engine
2026-01-29,Los Angeles,0.4865,3,48.2,True,Weather-Correlated Engine
2026-01-30,Shanghai,0.638,6,63.2,True,Weather-Correlated Engine
2026-01-30,Singapore,0.6122,6,60.6,True,Weather-Correlated Engine
2026-01-30,Rotterdam,0.5641,6,55.8,True,Weather-Correlated Engine
2026-01-30,Los Angeles,0.499,4,49.4,True,Weather-Correlated Engine
2026-01-31,Shanghai,0.6465,7,64.0,True,Weather-Correlated Engine
2026-01-31,Singapore,0.5942,6,58.8,True,Weather-Correlated Engine
2026-01-31,Rotterdam,0.5442,4,53.9,True,Weather-Correlated Engine
2026-01-31,Los Angeles,0.5279,6,52.3,True,Weather-Correlated Engine
2026-02-01,Shanghai,0.6324,6,62.6,True,Weather-Correlated Engine
2026-02-01,Singapore,0.5984,5,59.2,True,Weather-Correlated Engine
2026-02-01,Rotterdam,0.5855,4,58.0,True,Weather-Correlated Engine
2026-02-01,Los Angeles,0.5293,6,52.4,True,Weather-Correlated Engine
2026-02-02,Shanghai,0.6477,5,64.1,True,Weather-Correlated Engine
2026-02-02,Singapore,0.6045,4,59.8,True,Weather-Correlated Engine
2026-02-02,Rotterdam,0.546,5,54.1,True,Weather-Correlated Engine
2026-02-02,Los Angeles,0.5087,4,50.4,True,Weather-Correlated Engine
2026-02-03,Shanghai,0.6222,5,61.6,True,Weather-Correlated Engine
2026-02-03,Singapore,0.6062,7,60.0,True,Weather-Correlated Engine
2026-02-03,Rotterdam,0.5893,5,58.3,True,Weather-Correlated Engine
2026-02-03,Los Angeles,0.5178,6,51.3,True,Weather-Correlated Engine
2026-02-04,Shanghai,0.6138,7,60.8,True,Weather-Correlated Engine
2026-02-04,Singapore,0.5973,4,59.1,True,Weather-Correlated Engine
2026-02-04,Rotterdam,0.555,4,54.9,True,Weather-Correlated Engine
2026-02-04,Los Angeles,0.4986,5,49.4,True,Weather-Correlated Engine
2026-02-05,Shanghai,0.6289,6,62.3,True,Weather-Correlated Engine
2026-02-05,Singapore,0.6058,5,60.0,True,Weather-Correlated Engine
2026-02-05,Rotterdam,0.5641,4,55.8,True,Weather-Correlated Engine
2026-02-05,Los Angeles,0.5275,6,52.2,True,Weather-Correlated Engine
2026-02-06,Shanghai,0.6138,7,60.8,True,Weather-Correlated Engine
2026-02-06,Singapore,0.5902,4,58.4,True,Weather-Correlated Engine
2026-02-06,Rotterdam,0.5864,6,58.1,True,Weather-Correlated Engine
2026-02-06,Los Angeles,0.4827,5,47.8,True,Weather-Correlated Engine
2026-02-07,Shanghai,0.6048,5,59.9,True,Weather-Correlated Engine
2026-02-07,Singapore,0.5868,5,58.1,True,Weather-Correlated Engine
2026-02-07,Rotterdam,0.5828,4,57.7,True,Weather-Correlated Engine
2026-02-07,Los Angeles,0.5099,5,50.5,True,Weather-Correlated Engine
2026-02-08,Shanghai,0.6211,6,61.5,True,Weather-Correlated Engine
2026-02-08,Singapore,0.5836,6,57.8,True,Weather-Correlated Engine
2026-02-08,Rotterdam,0.546,5,54.1,True,Weather-Correlated Engine
2026-02-08,Los Angeles,0.492,5,48.7,True,Weather-Correlated Engine
2026-02-09,Shanghai,0.6484,6,64.2,True,Weather-Correlated Engine
2026-02-09,Singapore,0.604,6,59.8,True,Weather-Correlated Engine
2026-02-09,Rotterdam,0.5754,6,57.0,True,Weather-Correlated Engine
2026-02-09,Los Angeles,0.5086,4,50.3,True,Weather-Correlated Engine
2026-02-10,Shanghai,0.616,7,61.0,True,Weather-Correlated Engine
2026-02-10,Singapore,0.6123,5,60.6,True,Weather-Correlated Engine
2026-02-10,Rotterdam,0.5524,4,54.7,True,Weather-Correlated Engine
2026-02-10,Los Angeles,0.4913,4,48.6,True,Weather-Correlated Engine
2026-02-11,Shanghai,0.6442,6,63.8,True,Weather-Correlated Engine
2026-02-11,Singapore,0.5973,5,59.1,True,Weather-Correlated Engine
2026-02-11,Rotterdam,0.5693,5,56.4,True,Weather-Correlated Engine
2026-02-11,Los Angeles,0.5014,3,49.6,True,Weather-Correlated Engine
2026-02-12,Shanghai,0.6137,7,60.8,True,Weather-Correlated Engine
2026-02-12,Singapore,0.6196,6,61.3,True,Weather-Correlated Engine
2026-02-12,Rotterdam,0.5899,4,58.4,True,Weather-Correlated Engine
2026-02-12,Los Angeles,0.4852,4,48.0,True,Weather-Correlated Engine
2026-02-13,Shanghai,0.6283,5,62.2,True,Weather-Correlated Engine
2026-02-13,Singapore,0.6,5,59.4,True,Weather-Correlated Engine
2026-02-13,Rotterdam,0.5684,5,56.3,True,Weather-Correlated Engine
2026-02-13,Los Angeles,0.4824,4,47.8,True,Weather-Correlated Engine
2026-02-14,Shanghai,0.6249,5,61.9,True,Weather-Correlated Engine
2026-02-14,Singapore,0.594,6,58.8,True,Weather-Correlated Engine
2026-02-14,Rotterdam,0.5833,5,57.8,True,Weather-Correlated Engine
2026-02-14,Los Angeles,0.4931,3,48.8,True,Weather-Correlated Engine
2026-02-15,Shanghai,0.6309,7,62.5,True,Weather-Correlated Engine
2026-02-15,Singapore,0.5953,4,58.9,True,Weather-Correlated Engine
2026-02-15,Rotterdam,0.5535,4,54.8,True,Weather-Correlated Engine
2026-02-15,Los Angeles,0.5267,6,52.1,True,Weather-Correlated Engine
2026-02-16,Shanghai,0.6115,5,60.5,True,Weather-Correlated Engine
2026-02-16,Singapore,0.5851,6,57.9,True,Weather-Correlated Engine
2026-02-16,Rotterdam,0.5475,6,54.2,True,Weather-Correlated Engine
2026-02-16,Los Angeles,0.4867,5,48.2,True,Weather-Correlated Engine
2026-02-17,Shanghai,0.6347,7,62.8,True,Weather-Correlated Engine
2026-02-17,Singapore,0.5752,6,56.9,True,Weather-Correlated Engine
2026-02-17,Rotterdam,0.5416,6,53.6,True,Weather-Correlated Engine
2026-02-17,Los Angeles,0.5106,4,50.5,True,Weather-Correlated Engine
2026-02-18,Shanghai,0.6362,6,63.0,True,Weather-Correlated Engine
2026-02-18,Singapore,0.6189,7,61.3,True,Weather-Correlated Engine
2026-02-18,Rotterdam,0.5873,5,58.1,True,Weather-Correlated Engine
2026-02-18,Los Angeles,0.4908,5,48.6,True,Weather-Correlated Engine
2026-02-19,Shanghai,0.6207,7,61.4,True,Weather-Correlated Engine
2026-02-19,Singapore,0.5948,6,58.9,True,Weather-Correlated Engine
2026-02-19,Rotterdam,0.582,4,57.6,True,Weather-Correlated Engine
2026-02-19,Los Angeles,0.5275,4,52.2,True,Weather-Correlated Engine
2026-02-20,Shanghai,0.6066,6,60.0,True,Weather-Correlated Engine
2026-02-20,Singapore,0.5878,5,58.2,True,Weather-Correlated Engine
2026-02-20,Rotterdam,0.5509,6,54.5,True,Weather-Correlated Engine
2026-02-20,Los Angeles,0.5103,6,50.5,True,Weather-Correlated Engine
2026-02-21,Shanghai,0.6016,5,59.6,True,Weather-Correlated Engine
2026-02-21,Singapore,0.6038,6,59.8,True,Weather-Correlated Engine
2026-02-21,Rotterdam,0.5517,6,54.6,True,Weather-Correlated Engine
2026-02-21,Los Angeles,0.521,4,51.6,True,Weather-Correlated Engine
2026-02-22,Shanghai,0.6416,7,63.5,True,Weather-Correlated Engine
2026-02-22,Singapore,0.614,7,60.8,True,Weather-Correlated Engine
2026-02-22,Rotterdam,0.586,5,58.0,True,Weather-Correlated Engine
2026-02-22,Los Angeles,0.5077,5,50.3,True,Weather-Correlated Engine
2026-02-23,Shanghai,0.605,5,59.9,True,Weather-Correlated Engine
2026-02-23,Singapore,0.5914,4,58.6,True,Weather-Correlated Engine
2026-02-23,Rotterdam,0.5456,6,54.0,True,Weather-Correlated Engine
2026-02-23,Los Angeles,0.4809,5,47.6,True,Weather-Correlated Engine
2026-02-24,Shanghai,0.6078,5,60.2,True,Weather-Correlated Engine
2026-02-24,Singapore,0.6003,5,59.4,True,Weather-Correlated Engine
2026-02-24,Rotterdam,0.5663,6,56.1,True,Weather-Correlated Engine
2026-02-24,Los Angeles,0.4923,5,48.7,True,Weather-Correlated Engine
2026-02-25,Shanghai,0.6047,6,59.9,True,Weather-Correlated Engine
2026-02-25,Singapore,0.6086,5,60.3,True,Weather-Correlated Engine
2026-02-25,Rotterdam,0.5882,5,58.2,True,Weather-Correlated Engine
2026-02-25,Los Angeles,0.4898,3,48.5,True,Weather-Correlated Engine
2026-02-26,Shanghai,0.605,4,59.9,True,Weather-Correlated Engine
2026-02-26,Singapore,0.6011,6,59.5,True,Weather-Correlated Engine
2026-02-26,Rotterdam,0.5456,6,54.0,True,Weather-Correlated Engine
2026-02-26,Los Angeles,0.5031,5,49.8,True,Weather-Correlated Engine
2026-02-27,Shanghai,0.6183,7,61.2,True,Weather-Correlated Engine
2026-02-27,Singapore,0.5807,4,57.5,True,Weather-Correlated Engine
2026-02-27,Rotterdam,0.547,5,54.2,True,Weather-Correlated Engine
2026-02-27,Los Angeles,0.4884,3,48.4,True,Weather-Correlated Engine
2026-02-28,Shanghai,0.6078,5,60.2,True,Weather-Correlated Engine
2026-02-28,Singapore,0.5969,6,59.1,True,Weather-Correlated Engine
2026-02-28,Rotterdam,0.5862,4,58.0,True,Weather-Correlated Engine
2026-02-28,Los Angeles,0.5273,6,52.2,True,Weather-Correlated Engine
2026-03-01,Shanghai,0.6489,6,64.2,True,Weather-Correlated Engine
2026-03-01,Singapore,0.5741,4,56.8,True,Weather-Correlated Engine
2026-03-01,Rotterdam,0.5846,5,57.9,True,Weather-Correlated Engine
2026-03-01,Los Angeles,0.4916,5,48.7,True,Weather-Correlated Engine
2026-03-02,Shanghai,0.65,7,64.3,True,Weather-Correlated Engine
2026-03-02,Singapore,0.6191,6,61.3,True,Weather-Correlated Engine
2026-03-02,Rotterdam,0.5497,6,54.4,True,Weather-Correlated Engine
2026-03-02,Los Angeles,0.4871,5,48.2,True,Weather-Correlated Engine
2026-03-03,Shanghai,0.607,6,60.1,True,Weather-Correlated Engine
2026-03-03,Singapore,0.616,5,61.0,True,Weather-Correlated Engine
2026-03-03,Rotterdam,0.5492,4,54.4,True,Weather-Correlated Engine
2026-03-03,Los Angeles,0.5187,4,51.3,True,Weather-Correlated Engine
2026-03-04,Shanghai,0.6057,6,60.0,True,Weather-Correlated Engine
2026-03-04,Singapore,0.587,6,58.1,True,Weather-Correlated Engine
2026-03-04,Rotterdam,0.5779,6,57.2,True,Weather-Correlated Engine
2026-03-04,Los Angeles,0.5235,6,51.8,True,Weather-Correlated Engine
2026-03-05,Shanghai,0.6129,6,60.7,True,Weather-Correlated Engine
2026-03-05,Singapore,0.6192,5,61.3,True,Weather-Correlated Engine
2026-03-05,Rotterdam,0.5759,4,57.0,True,Weather-Correlated Engine
